restaurant_id,featureForExcel
12457.0,사케 리스트가 좋은
12457.0,호텔 레스토랑
12457.0,일본풍
12457.0,프라이빗룸이 있는
12457.0,주차 가능
4785.0,비즈니스 다이닝에 좋은
4785.0,연인과 같이 가면 좋은
4785.0,외국인 접대에 좋은
4785.0,인테리어가 좋은
4785.0,비건 메뉴가 있는
4785.0,모던/스타일리시
4785.0,프라이빗룸이 있는
4785.0,주차 가능
31136.0,가족과 외식하기 좋은
31136.0,비즈니스 다이닝에 좋은
31136.0,연인과 같이 가면 좋은
31136.0,외국인 접대에 좋은
31136.0,전통 한옥 리뉴얼
31136.0,프라이빗룸이 있는
31136.0,코카-콜라 레드리본 맛집
28054.0,결혼기념일에 가면 좋은
28054.0,비즈니스 다이닝에 좋은
28054.0,연인과 같이 가면 좋은
28054.0,사케 리스트가 좋은
28054.0,인테리어가 좋은
28054.0,전망이 좋은
28054.0,파인 다이닝을 할 수 있는
28054.0,분위기가 좋은
28054.0,일본풍
28054.0,프라이빗룸이 있는
28054.0,발레 파킹
28054.0,카운터 석이 있는
28198.0,역사가 오래된
28198.0,아침을 먹을 수 있는
28198.0,주차 가능
28198.0,코카-콜라 레드리본 맛집
4378.0,정원이나 산책로가 있는
4378.0,테라스가 있는
4378.0,연중무휴
4378.0,프라이빗룸이 있는
4378.0,주차 가능
1848.0,주차 가능
1848.0,켈리 더블 임팩트 맛집
1768.0,가족과 외식하기 좋은
1768.0,역사가 오래된
1768.0,정원이나 산책로가 있는
1768.0,전통 한옥 리뉴얼
1768.0,주차 가능
29703.0,연인과 같이 가면 좋은
29703.0,스타 셰프가 운영하는
29703.0,발레 파킹
29703.0,코카-콜라 레드리본 맛집
1750.0,역사가 오래된
1750.0,주차 가능
1681.0,가족과 외식하기 좋은
1681.0,역사가 오래된
1681.0,아침을 먹을 수 있는
1681.0,주차 가능
1679.0,아침을 먹을 수 있는
1679.0,연중무휴
1679.0,주차 가능
28492.0,결혼기념일에 가면 좋은
28492.0,비즈니스 다이닝에 좋은
28492.0,연인과 같이 가면 좋은
28492.0,인테리어가 좋은
28492.0,테라스가 있는
28492.0,연중무휴
28492.0,분위기가 좋은
28492.0,프라이빗룸이 있는
28492.0,발레 파킹
5916.0,아침을 먹을 수 있는
27454.0,결혼기념일에 가면 좋은
27454.0,비즈니스 다이닝에 좋은
27454.0,연인과 같이 가면 좋은
27454.0,인테리어가 좋은
27454.0,파인 다이닝을 할 수 있는
27454.0,일본풍
27454.0,프라이빗룸이 있는
27454.0,주차 가능
27454.0,카운터 석이 있는
28164.0,결혼기념일에 가면 좋은
28164.0,비즈니스 다이닝에 좋은
28164.0,연인과 같이 가면 좋은
28164.0,프러포즈 하기 좋은
28164.0,인테리어가 좋은
28164.0,호텔 레스토랑
28164.0,연중무휴
28164.0,저녁에만 영업하는
28164.0,파인 다이닝을 할 수 있는
28164.0,분위기가 좋은
28164.0,모던/스타일리시
28164.0,프라이빗룸이 있는
28164.0,주차 가능
19520.0,가족과 외식하기 좋은
19520.0,연인과 같이 가면 좋은
19520.0,인테리어가 좋은
19520.0,정원이나 산책로가 있는
19520.0,테라스가 있는
19520.0,전통 한옥 재현
19520.0,주차 가능
32532.0,전망이 좋은
32532.0,호텔 레스토랑
32532.0,저녁에만 영업하는
32532.0,파인 다이닝을 할 수 있는
32532.0,분위기가 좋은
32532.0,프라이빗룸이 있는
32532.0,주차 가능
32532.0,바다가 보이는
32584.0,전망이 좋은
32584.0,연중무휴
32584.0,프라이빗룸이 있는
32584.0,주차 가능
32584.0,바다가 보이는
30063.0,결혼기념일에 가면 좋은
30063.0,비즈니스 다이닝에 좋은
30063.0,연인과 같이 가면 좋은
30063.0,외국인 접대에 좋은
30063.0,인테리어가 좋은
30063.0,전망이 좋은
30063.0,정원이나 산책로가 있는
30063.0,호텔 레스토랑
30063.0,아침을 먹을 수 있는
30063.0,연중무휴
30063.0,분위기가 좋은
30063.0,주차 가능
32932.0,인테리어가 좋은
32932.0,정원이나 산책로가 있는
32932.0,비건 메뉴가 있는
32932.0,전통 한옥 리뉴얼
32932.0,프라이빗룸이 있는
32932.0,주차 가능
32932.0,원테이블 레스토랑
33418.0,전망이 좋은
33418.0,테라스가 있는
33418.0,반려동물 동반 가능
33418.0,반려견 메뉴가 있는
33418.0,플랜테리어
6971.0,스타 셰프가 운영하는
6963.0,비건 메뉴가 있는
6963.0,반려견 메뉴가 있는
813.0,가족과 외식하기 좋은
813.0,역사가 오래된
813.0,아침을 먹을 수 있는
813.0,연중무휴
813.0,주차 가능
813.0,켈리 더블 임팩트 맛집
35267.0,파인 다이닝을 할 수 있는
35267.0,주차 가능
32220.0,가족과 외식하기 좋은
32220.0,결혼기념일에 가면 좋은
32220.0,비즈니스 다이닝에 좋은
32220.0,브런치 메뉴가 있는
32220.0,인테리어가 좋은
32220.0,테라스가 있는
32220.0,연중무휴
32220.0,발레 파킹
32220.0,코카-콜라 레드리본 맛집
31596.0,전망이 좋은
31596.0,연중무휴
31596.0,주차 가능
22071.0,미술 작품이 있는
22071.0,인테리어가 좋은
22071.0,전망이 좋은
22071.0,호텔 레스토랑
22071.0,연중무휴
22071.0,파인 다이닝을 할 수 있는
22071.0,주차 가능
1000.0,비즈니스 다이닝에 좋은
1000.0,프라이빗룸이 있는
1000.0,발레 파킹
36196.0,발레 파킹
31482.0,가족과 외식하기 좋은
31482.0,비즈니스 다이닝에 좋은
31482.0,연인과 같이 가면 좋은
31482.0,전망이 좋은
31482.0,연중무휴
31482.0,프라이빗룸이 있는
31482.0,주차 가능
26983.0,가족과 외식하기 좋은
26983.0,결혼기념일에 가면 좋은
26983.0,비즈니스 다이닝에 좋은
26983.0,연인과 같이 가면 좋은
26983.0,프러포즈 하기 좋은
26983.0,브런치 메뉴가 있는
26983.0,야경이 좋은
26983.0,와인 리스트가 좋은
26983.0,전망이 좋은
26983.0,해외 유명 브랜드
26983.0,호텔 레스토랑
26983.0,연중무휴
26983.0,분위기가 좋은
26983.0,발레 파킹
33577.0,비건 메뉴가 있는
33577.0,연중무휴
5185.0,가족과 외식하기 좋은
5185.0,연인과 같이 가면 좋은
5185.0,외국인 접대에 좋은
5185.0,연중무휴
5185.0,발레 파킹
30195.0,결혼기념일에 가면 좋은
30195.0,연인과 같이 가면 좋은
30195.0,외국인 접대에 좋은
30195.0,프러포즈 하기 좋은
30195.0,인테리어가 좋은
30195.0,테라스가 있는
30195.0,모던/스타일리시
30195.0,발레 파킹
30195.0,카운터 석이 있는
30039.0,인테리어가 좋은
30039.0,정원이나 산책로가 있는
30039.0,연중무휴
30039.0,전통 한옥 리뉴얼
31007.0,가족과 외식하기 좋은
31007.0,회식하기 좋은
31007.0,연중무휴
31007.0,저녁에만 영업하는
31007.0,주차 가능
31007.0,코카-콜라 레드리본 맛집
31285.0,가족과 외식하기 좋은
31285.0,회식하기 좋은
31285.0,주차 가능
31285.0,코카-콜라 레드리본 맛집
32142.0,가족과 외식하기 좋은
32142.0,비즈니스 다이닝에 좋은
32142.0,호텔 레스토랑
32142.0,연중무휴
32142.0,프라이빗룸이 있는
32142.0,주차 가능
32634.0,프라이빗룸이 있는
32634.0,발레 파킹
32634.0,켈리 더블 임팩트 맛집
35306.0,발레 파킹
35306.0,코카-콜라 레드리본 맛집
37566.0,미술 작품이 있는
37566.0,스타 셰프가 운영하는
37566.0,인테리어가 좋은
37566.0,새벽까지 영업하는
37566.0,저녁에만 영업하는
37566.0,파인 다이닝을 할 수 있는
37566.0,발레 파킹
,
37149.0,인테리어가 좋은
37149.0,전망이 좋은
37149.0,호텔 레스토랑
37149.0,파인 다이닝을 할 수 있는
37149.0,분위기가 좋은
37149.0,프라이빗룸이 있는
37149.0,주차 가능
37149.0,코카-콜라 레드리본 맛집
36550.0,프라이빗룸이 있는
36550.0,발레 파킹
36540.0,프라이빗룸이 있는
36540.0,발레 파킹
36500.0,인테리어가 좋은
36500.0,프라이빗룸이 있는
36500.0,주차 가능
36495.0,프라이빗룸이 있는
36463.0,결혼기념일에 가면 좋은
36463.0,연인과 같이 가면 좋은
36463.0,야경이 좋은
36463.0,인테리어가 좋은
36463.0,전망이 좋은
36463.0,호텔 레스토랑
36463.0,파인 다이닝을 할 수 있는
36463.0,프라이빗룸이 있는
36463.0,주차 가능
36372.0,프라이빗룸이 있는
36372.0,카운터 석이 있는
36372.0,코카-콜라 레드리본 맛집
,
36230.0,비건 메뉴가 있는
36230.0,주차 가능
36230.0,카운터 석이 있는
36194.0,반려동물 동반 가능
36194.0,발레 파킹
36194.0,카운터 석이 있는
36194.0,코카-콜라 레드리본 맛집
36172.0,스타 셰프가 운영하는
36172.0,프라이빗룸이 있는
36172.0,발레 파킹
36172.0,카운터 석이 있는
35849.0,반려동물 동반 가능
35849.0,주차 가능
34683.0,연중무휴
34683.0,가격대비 만족도가 높은
34683.0,주차 가능
34683.0,코카-콜라 레드리본 맛집
34374.0,저녁에만 영업하는
34374.0,파인 다이닝을 할 수 있는
34374.0,일본풍
34374.0,주차 가능
34257.0,스타 셰프가 운영하는
33708.0,술 한잔하기 좋은
33708.0,인테리어가 좋은
33708.0,연중무휴
33708.0,저녁에만 영업하는
33708.0,빈티지/앤티크
33708.0,프라이빗룸이 있는
33708.0,발레 파킹
33708.0,클래식
33693.0,연인과 같이 가면 좋은
33693.0,인테리어가 좋은
33693.0,파인 다이닝을 할 수 있는
33693.0,분위기가 좋은
33693.0,발레 파킹
33693.0,클래식
33632.0,저녁에만 영업하는
33632.0,주차 가능
33632.0,코카-콜라 레드리본 맛집
33482.0,연인과 같이 가면 좋은
33482.0,술 한잔하기 좋은
33482.0,브런치 메뉴가 있는
33482.0,인테리어가 좋은
33482.0,테라스가 있는
33482.0,해외 유명 브랜드
33482.0,연중무휴
33482.0,주차 가능
33482.0,카운터 석이 있는
33482.0,클래식
33410.0,술 한잔하기 좋은
33410.0,저녁에만 영업하는
33410.0,주차 가능
33410.0,카운터 석이 있는
33410.0,코카-콜라 레드리본 맛집
33369.0,술 한잔하기 좋은
33369.0,연중무휴
33369.0,프라이빗룸이 있는
33369.0,발레 파킹
33369.0,코카-콜라 레드리본 맛집
33366.0,연인과 같이 가면 좋은
33366.0,술 한잔하기 좋은
33366.0,저녁에만 영업하는
33366.0,파인 다이닝을 할 수 있는
33366.0,분위기가 좋은
33366.0,발레 파킹
33364.0,프라이빗룸이 있는
33364.0,주차 가능
33220.0,파인 다이닝을 할 수 있는
33220.0,일본풍
33220.0,프라이빗룸이 있는
33220.0,발레 파킹
33220.0,카운터 석이 있는
33205.0,연중무휴
33205.0,주차 가능
32976.0,연인과 같이 가면 좋은
32976.0,파인 다이닝을 할 수 있는
32976.0,가격대비 만족도가 높은
32976.0,주차 가능
32870.0,결혼기념일에 가면 좋은
32870.0,연인과 같이 가면 좋은
32870.0,술 한잔하기 좋은
32870.0,스타 셰프가 운영하는
32870.0,연중무휴
32870.0,분위기가 좋은
32870.0,주차 가능
32870.0,코카-콜라 레드리본 맛집
32796.0,술 한잔하기 좋은
32796.0,발레 파킹
32796.0,코카-콜라 레드리본 맛집
32772.0,결혼기념일에 가면 좋은
32772.0,비즈니스 다이닝에 좋은
32772.0,상견례에 좋은
32772.0,연인과 같이 가면 좋은
32772.0,외국인 접대에 좋은
32772.0,프러포즈 하기 좋은
32772.0,미술 작품이 있는
32772.0,인테리어가 좋은
32772.0,전망이 좋은
32772.0,저녁에만 영업하는
32772.0,파인 다이닝을 할 수 있는
32772.0,분위기가 좋은
32772.0,모던/스타일리시
32772.0,전통주 리스트가 좋은
32772.0,프라이빗룸이 있는
32772.0,주차 가능
32772.0,미디어아트가 있는
,
32685.0,결혼기념일에 가면 좋은
32685.0,비즈니스 다이닝에 좋은
32685.0,연인과 같이 가면 좋은
32685.0,인테리어가 좋은
32685.0,전망이 좋은
32685.0,테라스가 있는
32685.0,해외 유명 브랜드
32685.0,파인 다이닝을 할 수 있는
32685.0,분위기가 좋은
32685.0,주차 가능
32666.0,연중무휴
32666.0,가격대비 만족도가 높은
32666.0,주차 가능
32666.0,카운터 석이 있는
32664.0,비즈니스 다이닝에 좋은
32664.0,연인과 같이 가면 좋은
32664.0,파인 다이닝을 할 수 있는
32664.0,프라이빗룸이 있는
32664.0,발레 파킹
32664.0,코카-콜라 레드리본 맛집
32598.0,야경이 좋은
32598.0,전망이 좋은
32598.0,점심 뷔페를 하는
32598.0,파인 다이닝을 할 수 있는
32598.0,분위기가 좋은
32598.0,모던/스타일리시
32598.0,프라이빗룸이 있는
32598.0,주차 가능
,
32566.0,연인과 같이 가면 좋은
32566.0,스타 셰프가 운영하는
32566.0,연중무휴
32566.0,주차 가능
32566.0,코카-콜라 레드리본 맛집
32541.0,비즈니스 다이닝에 좋은
32541.0,스타 셰프가 운영하는
32541.0,호텔 레스토랑
32541.0,연중무휴
32541.0,파인 다이닝을 할 수 있는
32541.0,분위기가 좋은
32541.0,프라이빗룸이 있는
32541.0,주차 가능
32541.0,코카-콜라 레드리본 맛집
32502.0,인테리어가 좋은
32502.0,해외 유명 브랜드
32502.0,연중무휴
32502.0,파인 다이닝을 할 수 있는
32502.0,주차 가능
32502.0,코카-콜라 레드리본 맛집
32477.0,파인 다이닝을 할 수 있는
32477.0,분위기가 좋은
32477.0,일본풍
32477.0,프라이빗룸이 있는
32477.0,카운터 석이 있는
32427.0,스타 셰프가 운영하는
32427.0,프라이빗룸이 있는
32299.0,연인과 같이 가면 좋은
32299.0,인테리어가 좋은
32299.0,전망이 좋은
32299.0,정원이나 산책로가 있는
32299.0,저녁에만 영업하는
32299.0,파인 다이닝을 할 수 있는
32299.0,분위기가 좋은
32299.0,모던/스타일리시
32299.0,프라이빗룸이 있는
32299.0,발레 파킹
32299.0,카운터 석이 있는
32285.0,결혼기념일에 가면 좋은
32285.0,연인과 같이 가면 좋은
32285.0,프러포즈 하기 좋은
32285.0,스타 셰프가 운영하는
32285.0,인테리어가 좋은
32285.0,전망이 좋은
32285.0,파인 다이닝을 할 수 있는
32285.0,분위기가 좋은
32285.0,프라이빗룸이 있는
32285.0,주차 가능
32280.0,연인과 같이 가면 좋은
32280.0,외국인 접대에 좋은
32280.0,파인 다이닝을 할 수 있는
32280.0,분위기가 좋은
32280.0,프라이빗룸이 있는
32280.0,발레 파킹
32280.0,카운터 석이 있는
32250.0,연중무휴
32250.0,파인 다이닝을 할 수 있는
32250.0,일본풍
32250.0,프라이빗룸이 있는
32250.0,발레 파킹
32250.0,카운터 석이 있는
32248.0,주차 가능
32248.0,카운터 석이 있는
32212.0,술 한잔하기 좋은
32212.0,비건 메뉴가 있는
32212.0,저녁에만 영업하는
32203.0,소개팅하기 좋은
32203.0,연인과 같이 가면 좋은
32203.0,가격대비 만족도가 높은
32203.0,주차 가능
32203.0,코카-콜라 레드리본 맛집
32198.0,술 한잔하기 좋은
32198.0,새벽까지 영업하는
32198.0,연중무휴
32198.0,저녁에만 영업하는
32198.0,발레 파킹
32151.0,연인과 같이 가면 좋은
32151.0,인테리어가 좋은
32151.0,전망이 좋은
32151.0,모던/스타일리시
32151.0,주차 가능
32151.0,코카-콜라 레드리본 맛집
32136.0,결혼기념일에 가면 좋은
32136.0,비즈니스 다이닝에 좋은
32136.0,인테리어가 좋은
32136.0,저녁에만 영업하는
32136.0,파인 다이닝을 할 수 있는
32136.0,프라이빗룸이 있는
32136.0,발레 파킹
32136.0,카운터 석이 있는
32069.0,결혼기념일에 가면 좋은
32069.0,비즈니스 다이닝에 좋은
32069.0,연인과 같이 가면 좋은
32069.0,프러포즈 하기 좋은
32069.0,인테리어가 좋은
32069.0,연중무휴
32069.0,파인 다이닝을 할 수 있는
32069.0,분위기가 좋은
32069.0,프라이빗룸이 있는
32069.0,주차 가능
32062.0,연인과 같이 가면 좋은
32062.0,술 한잔하기 좋은
32062.0,스타 셰프가 운영하는
32062.0,테라스가 있는
32062.0,프라이빗룸이 있는
32062.0,발레 파킹
32059.0,결혼기념일에 가면 좋은
32059.0,비즈니스 다이닝에 좋은
32059.0,인테리어가 좋은
32059.0,연중무휴
32059.0,파인 다이닝을 할 수 있는
32059.0,분위기가 좋은
32059.0,일본풍
32059.0,프라이빗룸이 있는
32059.0,주차 가능
32059.0,카운터 석이 있는
,
32014.0,파인 다이닝을 할 수 있는
32014.0,일본풍
32014.0,발레 파킹
32014.0,카운터 석이 있는
31998.0,연중무휴
31998.0,저녁에만 영업하는
31998.0,발레 파킹
31998.0,코카-콜라 레드리본 맛집
31949.0,가족과 외식하기 좋은
31949.0,주차 가능
31949.0,코카-콜라 레드리본 맛집
31917.0,연인과 같이 가면 좋은
31917.0,저녁에만 영업하는
31917.0,파인 다이닝을 할 수 있는
31917.0,발레 파킹
31899.0,소개팅하기 좋은
31899.0,연인과 같이 가면 좋은
